model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_true_range,x_parkinson,x_vix_term_spread,x_vix,x_garman_klass,x_ret_spx_abs,x_bollinger_width_20,x_rv_diaria,x_rogers_satchell,x_atr_14,x_spy_volume,x_roc_10,x_macd,x_yield_slope,x_rsi_14,x_ust_10y,x_volume_medio_22d,x_adx_14,x_aaa,x_stress_index,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,14,2024-01-24,2024-02-23,21,0.010304737149895044,0.013091730315859758,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,39.08,2.152917103e-05,1.83,13.14,2.334699562e-05,0.0008116591683,0.04222565195,6.587906054e-07,2.469024271e-05,40.19263614848386,81765039,0.02355723746,51.78538934803146,-1.1861,70.52695044595232,4.1762,80347805.09,31.50045617752687,4.98,-0.7066,4868.55,0.0178610675162209,0.13364530487907497,0.002786993165964714,7.767330907134019e-06,0.026495093620215515
LSTM,14,2024-01-24,2024-02-26,22,0.009911147846452065,0.016505660609438137,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,39.08,2.152917103e-05,1.83,13.14,2.334699562e-05,0.0008116591683,0.04222565195,6.587906054e-07,2.469024271e-05,40.19263614848386,81765039,0.02355723746,51.78538934803146,-1.1861,70.52695044595232,4.1762,80347805.09,31.50045617752687,4.98,-0.7066,4868.55,0.0178610675162209,0.13364530487907497,0.006594512762986072,4.3487598581186196e-05,0.11051284618897328
LSTM,14,2024-01-25,2024-01-26,1,0.00838496320345627,0.010178017085476342,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0017930538820200726,3.2150422238272523e-06,0.017620925815436284
LSTM,14,2024-01-25,2024-01-29,2,0.008429557587647478,0.009569620965681216,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0011400633780337382,1.2997445059336982e-06,0.0077157101445035625
LSTM,14,2024-01-25,2024-01-30,3,0.008436633404629785,0.00970159709772631,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0012649636930965255,1.6001331448524007e-06,0.009320017875684705
LSTM,14,2024-01-25,2024-01-31,4,0.009159535705871951,0.010715145174480035,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.001555609468608084,2.4199208188231257e-06,0.011684115894668112
LSTM,14,2024-01-25,2024-02-01,5,0.00927278325469541,0.006571673670406833,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,-0.0027011095842885777,7.295992986335613e-06,0.06670805146690384
LSTM,14,2024-01-25,2024-02-02,6,0.009362294175018467,0.012016174025099666,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0026538798500811995,7.04307825866701e-06,0.02870424044694264
LSTM,14,2024-01-25,2024-02-05,7,0.009421408916598786,0.010372078029084138,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0009506691124853521,9.037717614336871e-07,0.004476175179523922
LSTM,14,2024-01-25,2024-02-06,8,0.008982497115957626,0.010872919057385608,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0018904219414279822,3.5736951166323413e-06,0.01713211674539128
LSTM,14,2024-01-25,2024-02-07,9,0.008805411934398391,0.008152815790217989,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,-0.0006525961441804021,4.2588172739912814e-07,0.0030423294657413447
LSTM,14,2024-01-25,2024-02-08,10,0.008513677240940714,0.011682835264382964,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.00316915802344225,1.0043562577548388e-05,0.04518056172547835
LSTM,14,2024-01-25,2024-02-09,11,0.008022513098498201,0.013073220719007829,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.005050707620509628,2.5509647467874026e-05,0.10197422740367834
LSTM,14,2024-01-25,2024-02-12,12,0.00812050827861388,0.009474304271811064,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0013537959931971839,1.8327635911967495e-06,0.011299236590017747
LSTM,14,2024-01-25,2024-02-13,13,0.009372975750132028,0.011264913875266269,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0018919381251342408,3.5794298693364663e-06,0.015912669267857504
LSTM,14,2024-01-25,2024-02-14,14,0.009693636170949508,0.011535439134941696,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0018418029639921882,3.3922381581704095e-06,0.014289608938325316
LSTM,14,2024-01-25,2024-02-15,15,0.009395001330953945,0.012275724472998682,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.002880723142044737,8.298565821112102e-06,0.03277763808238188
LSTM,14,2024-01-25,2024-02-16,16,0.00887389139910546,0.015502153244716618,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.006628261845611157,4.393385509398463e-05,0.1302951196756128
LSTM,14,2024-01-25,2024-02-20,17,0.008834623491335484,0.011758273380066539,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0029236498887310544,8.547728671877108e-06,0.03723242998290832
LSTM,14,2024-01-25,2024-02-21,18,0.008726407849787168,0.01600129380495308,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.007274885955165912,5.2923965660670237e-05,0.15167216012832685
LSTM,14,2024-01-25,2024-02-22,19,0.010210567155182565,0.012770987887994162,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.002560420732811597,6.5557543290114746e-06,0.023265559016193205
LSTM,14,2024-01-25,2024-02-23,20,0.010304737149895044,0.01405216372022505,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0037474265703300053,1.4043205900015307e-05,0.043492995109205124
LSTM,14,2024-01-25,2024-02-26,21,0.009911147846452065,0.013406471352326265,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.0034953235058742,1.2217286410716709e-05,0.041358231491347874
LSTM,14,2024-01-25,2024-02-27,22,0.009739604040402083,0.017781478656744693,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,29.6,1.255155761e-05,1.65,13.45,1.649160001e-05,0.005246506092,0.04760599759,2.752582617e-05,1.996623309e-05,39.43601928073497,72524989,0.02314438324,55.00230704126898,-1.2327,72.9324579183664,4.1184,80778768.27,32.19686696683694,4.95,-0.7066,4894.16,0.017579063251861954,0.13258605979461774,0.00804187461634261,6.46717473449756e-05,0.1496956288562563
LSTM,14,2024-01-26,2024-01-29,1,0.008429557587647478,0.01019529904554437,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0017657414578968918,3.117842896135841e-06,0.016990718360391455
LSTM,14,2024-01-26,2024-01-30,2,0.008436633404629785,0.00926599715014893,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0008293637455191443,6.87844222381544e-07,0.004261984523702189
LSTM,14,2024-01-26,2024-01-31,3,0.009159535705871951,0.00930021349689811,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.00014067779102615828,1.979024088799946e-08,0.00011556933473122477
LSTM,14,2024-01-26,2024-02-01,4,0.00927278325469541,0.010304219038793349,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0010314357840979383,1.0638597767177288e-06,0.005371454375470597
LSTM,14,2024-01-26,2024-02-02,5,0.009362294175018467,0.006397909128360676,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,-0.0029643850466577913,8.787578704848315e-06,0.08261740865029266
LSTM,14,2024-01-26,2024-02-05,6,0.009421408916598786,0.011501063728794666,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0020796548121958802,4.324964137889482e-06,0.018632062216451084
LSTM,14,2024-01-26,2024-02-06,7,0.008982497115957626,0.010394790236536647,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.001412293120579021,1.994571858434829e-06,0.0101613471810722
LSTM,14,2024-01-26,2024-02-07,8,0.008805411934398391,0.010566082487721694,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0017606705533233027,3.099960797339785e-06,0.015648394730309434
LSTM,14,2024-01-26,2024-02-08,9,0.008513677240940714,0.007881637857844374,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,-0.0006320393830963403,3.994737817848024e-07,0.003053150544437555
LSTM,14,2024-01-26,2024-02-09,10,0.008022513098498201,0.011230407299821025,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.003207894201322824,1.02905852068806e-05,0.05072968973283243
LSTM,14,2024-01-26,2024-02-12,11,0.00812050827861388,0.012311359600519144,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0041908513219052635,1.7563234802315094e-05,0.07572439263596698
LSTM,14,2024-01-26,2024-02-13,12,0.009372975750132028,0.00927858306429416,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,-9.439268583786783e-05,8.909979139686415e-09,5.1398488141174425e-05
LSTM,14,2024-01-26,2024-02-14,13,0.009693636170949508,0.010870935665467315,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0011772994945178066,1.386034099791883e-06,0.006325270690403784
LSTM,14,2024-01-26,2024-02-15,14,0.009395001330953945,0.01139318671588325,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.001998185384929305,3.992744832545075e-06,0.01745350643803323
LSTM,14,2024-01-26,2024-02-16,15,0.00887389139910546,0.011896553045076252,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.003022661645970792,9.136483426022858e-06,0.0390565064860009
LSTM,14,2024-01-26,2024-02-20,16,0.008834623491335484,0.015417897229495336,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0065832737381598515,4.333949311154519e-05,0.12986142411321477
LSTM,14,2024-01-26,2024-02-21,17,0.008726407849787168,0.011598286187586147,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0028718783377989793,8.247685187119029e-06,0.036891229910661405
LSTM,14,2024-01-26,2024-02-22,18,0.010210567155182565,0.015404511584394567,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.005193944429212002,2.6977058733742387e-05,0.0740669055693719
LSTM,14,2024-01-26,2024-02-23,19,0.010304737149895044,0.012412801424166595,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.0021080642742715514,4.443934984460043e-06,0.016294750360140497
LSTM,14,2024-01-26,2024-02-26,20,0.009911147846452065,0.01379971305037077,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.003888565203918705,1.512093934512732e-05,0.04920168322924523
LSTM,14,2024-01-26,2024-02-27,21,0.009739604040402083,0.01325934090337294,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.003519736862970857,1.238854758455593e-05,0.04304843373103262
LSTM,14,2024-01-26,2024-02-28,22,0.009717535776970595,0.01688898068694067,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,25.22,9.577772253e-06,1.77,13.26,1.320905562e-05,0.0006520097562,0.05172649266,4.251167222e-07,1.461010924e-05,38.42058933211099,76641609,0.02316410892,56.64140429903364,-1.214,72.14261756222032,4.1373,81048577.32,32.96959166939457,4.95,-0.8044,4890.97,0.01760573698406306,0.13268661192472683,0.007171444909970074,5.142962209673568e-05,0.12810659389851642
LSTM,14,2024-01-29,2024-01-30,1,0.008436633404629785,0.010496153318380852,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,0.002059519913751067,4.241622275137203e-06,0.022208858306345336
LSTM,14,2024-01-29,2024-01-31,2,0.009159535705871951,0.009069692162934396,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,-8.98435429375552e-05,8.071862207572324e-09,4.874188990666717e-05
LSTM,14,2024-01-29,2024-02-01,3,0.00927278325469541,0.01013806038174113,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,0.0008652771270457205,7.48704506588496e-07,0.003863742313332974
LSTM,14,2024-01-29,2024-02-02,4,0.009362294175018467,0.010966795385738975,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,0.0016045012107205082,2.574424135203577e-06,0.011876357659627912
LSTM,14,2024-01-29,2024-02-05,5,0.009421408916598786,0.006375857864441867,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,-0.003045551052156919,9.275381211294116e-06,0.08720322491757404
LSTM,14,2024-01-29,2024-02-06,6,0.008982497115957626,0.01222206754323155,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,0.0032395704272739235,1.049481655326775e-05,0.042906097188899484
LSTM,14,2024-01-29,2024-02-07,7,0.008805411934398391,0.010059371561455635,/content/daily_h22_run/results/models/lstm/lstm_window_14.pt,41.91,2.629560787e-05,1.62,13.6,1.68505299e-05,0.007528373761,0.05789292479,5.667641149e-05,1.144586892e-05,38.66983295124597,61322751,0.03012230786,60.22848728675217,-1.2844,75.45881219156689,4.074,80622126.18,34.00836803774089,4.93,-0.8044,4927.93,0.017268105074678717,0.13140816213112,0.0012539596270572436,1.5724147462895414e-06,0.008482307288931956
